product_name_en,brands,quantity,category,subcategory,labels,ingredients_text_en,energy-kcal_value,fat_value,saturated-fat_value,carbohydrates_value,sugars_value,fiber_value,proteins_value,sodium_value,monounsaturated-fat_value,polyunsaturated-fat_value,trans-fat_value,cholesterol_value,added-sugars_value,off:nova_groups,off:nutriscore_grade,has_gluten,has_milk,has_soybeans,has_nuts,has_mustards,has_peanuts,has_sulphur-dioxide-and-sulphites,has_sesame-seeds,health_score_standard,health_label_standard,health_confidence_standard,health_score_diabetic,health_label_diabetic,health_confidence_diabetic,health_score_hypertension,health_label_hypertension,health_confidence_hypertension,health_score_bodybuilder,health_label_bodybuilder,health_confidence_bodybuilder,health_score_vegan,health_label_vegan,health_confidence_vegan,health_score_vegetarian,health_label_vegetarian,health_confidence_vegetarian,health_score_eggetarian,health_label_eggetarian,health_confidence_eggetarian,health_score_jain,health_label_jain,health_confidence_jain,health_score_pregnancy,health_label_pregnancy,health_confidence_pregnancy,health_score_lactating,health_label_lactating,health_confidence_lactating,health_score_elderly,health_label_elderly,health_confidence_elderly
Camel Milk,Amul,200ml,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India",Camel Milk,90.0,4.0,2.6,7.6,7.6,,4.4,90.0,,,,20.0,,,e,0,0,0,0,0,0,0,0,1.0,green,high,0.892,green,high,1.0,green,high,1.0,green,high,0.612,green,high,0.612,green,high,0.612,green,high,0.612,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Rasam Powder,Mtr,200g,Condiments,Sauces & Ketchup,"Vegetarian, Green Dot India","Coriander (49%), Red chilli (24%), Cumin (17%), Fenugreek (10%), Asafoetida.",,,,,,,,,,,,,,1.0,not-applicable,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Gopaljee Thandai,Gopaljee,,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Greenland Kappalandy Peanuts,Greenland,250,Pulses & Legumes,Lentils & Dals,"Vegetarian, Green Dot India",Peanuts,,,,,,,,,,,,,,1.0,a,0,0,0,0,0,1,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Pomegranate Mini Goodness,Real,125 ml,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India",,65.0,0.0,,16.3,16.3,,0.0,30.0,,,,,13.8,,e,0,0,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,0.652,green,high,0.652,green,high,0.652,green,high,0.652,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Alo Frut Guava,Alo Frut,200ml,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","Water, Aloevera Juice and Pulp (14%), Guava Pulp (14%) Cane Sugar (10%), Acidity Regulator (INS 330), Stabilizer (INS 440), (INS 414), (INS 419), (INS 445), Preservatives (INS 211), (INS 202), Colour (INS 110), (INS 122) & Nature Identical Flavouring Substances-GUAVA FLAVOUR.",52.16,0.0,,10.79,9.85,,0.0,19.12,,,,,9.36,4.0,e,0,0,0,0,0,0,0,0,1.0,green,high,0.985,green,high,1.0,green,high,1.0,green,high,0.394,green,high,0.394,green,high,0.394,green,high,0.394,green,high,1.0,green,high,1.0,green,high,1.0,green,high
100% Natural Premium Whole Cashew Nuts,Happilo,500g,Snacks,Fried Snacks & Namkeen,"Végétarien, en:Green Dot India",Cashew,553.0,43.0,7.0,29.0,4.0,4.0,18.0,11.0,,,,,,,b,0,0,0,1,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Cashews,Om,500g,Nuts & Seeds,Raw Nuts,"Vegetarian, Green Dot India",Cashews,598.0,44.5,7.8,30.1,6.0,,19.2,12.0,,,,,,1.0,b,0,0,0,1,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Cashews,Provmini,18 g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India",Cashew,115.2,9.4,2.2,,1.1,0.6,3.3,73.0,,,,,,3.0,d,0,0,0,1,0,0,0,0,1.0,green,high,0.24499999999999997,amber,high,1.0,green,high,1.0,green,high,0.30499999999999994,green,high,0.30499999999999994,green,high,0.30499999999999994,green,high,0.30499999999999994,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Soan Papdi Elaichi,Karia'S,250g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","Sugar (Refined), Wheat Flour, Gram Flour, Refined Palmolein Oil, Hydrogenated Vegetable Oil, Ghee (Clarified Butter), Liquid Glucose, 100% Veg Almonds & Pistachio & Cardamom.",498.0,25.57,10.21,60.75,49.03,0.71,6.33,,,,,,,4.0,unknown,1,0,0,0,0,0,0,0,1.0,green,high,1.0,green,high,0.5246000000000001,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Cadbury Hot Chocolate,"Mondelez International,Mondelez,Cadbury",200g,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","Sugar, Cocoa Powder (30%), Artificial (Vanilla) Flavouring",379.0,3.3,2.0,85.3,70.2,,6.7,7.0,,,,,69.9,4.0,unknown,0,0,0,0,0,0,0,0,1.0,green,high,1.0,green,high,0.961,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Milma Strawberry,Milma,,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Daily Milk,Go,1L,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India",Milk and Milk solids,89.0,2.6,1.6,10.3,0.0,,6.2,50.0,,,,,,1.0,b,0,1,0,0,0,0,0,0,1.0,green,high,0.186,amber,high,1.0,green,high,1.0,green,high,0.434,green,high,0.434,green,high,0.434,green,high,0.434,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Suprabhatam Uht Processed Toned Milk,Vijaya Telangana,500ml,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India",Milk Solids,58.2,3.0,,4.7,,,3.1,,,,,,,1.0,unknown,0,1,0,0,0,0,0,0,0.186,amber,high,0.093,amber,high,0.093,amber,high,0.31,green,high,0.217,amber,high,0.217,amber,high,0.217,amber,high,0.217,amber,high,0.24800000000000005,amber,high,0.217,amber,high,0.155,amber,high
Healthy Life Pure Grade Honey,Reliance,500 g,Staples & Grains,Breakfast Cereals & Muesli,"Vegetarian, Green Dot India",Honey,300.0,0.0,0.0,79.5,0.9,,0.3,,,,,,,2.0,unknown,0,0,0,0,0,0,0,0,0.072,amber,high,0.099,amber,high,0.009,amber,high,0.05700000000000001,amber,high,0.05700000000000001,amber,high,0.05700000000000001,amber,high,0.05700000000000001,amber,high,0.05700000000000001,amber,high,0.078,amber,high,0.066,amber,high,0.06,amber,high
Milma Pride,Milma,500 ml,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India",Milk,,,,,,,,,,,,,,1.0,b,0,1,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Premium Milk Rusk,Aditi Marvel,175g,Staples & Grains,Breakfast Cereals & Muesli,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Amla Chatpata Candy,Patanjali,250g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Concentrate Whey Protein Unflavoured,Nutrabay Pure,1 kg,Health & Nutrition,Dietary Supplements,"No gluten, Vegetarian, Green Dot India, No added sugar",Whey Protein Concentrate (Cross-Flow Microfiltered),409.0,7.7,4.0,7.7,7.7,,77.9,221.0,,,,308.0,,4.0,d,0,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Chocochips,Nic,750ml,Dairy,Dairy Desserts,"Vegetarian, Green Dot India","Milk, Chocolate, Sugar and Chocolate Crush.",204.0,10.0,6.4,24.0,12.3,1.9,4.4,33.7,,,,,8.9,3.0,d,0,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,0.8950000000000001,green,high,0.8950000000000001,green,high,0.8950000000000001,green,high,0.8950000000000001,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Turmeric Powder,Zoff,500g,Condiments,Sauces & Ketchup,"No gluten, Vegetarian, No preservatives, Green Dot India",Turmeric,0.04,1.0,0.0,6.0,0.0,2.0,1.0,0.0,,,,,,1.0,not-applicable,0,0,0,0,0,0,0,0,0.13999999999999999,amber,high,0.15,amber,high,0.11000000000000001,amber,high,0.2,amber,high,0.16999999999999998,amber,high,0.16999999999999998,amber,high,0.16999999999999998,amber,high,0.16999999999999998,amber,high,0.18,amber,high,0.16999999999999998,amber,high,0.13,amber,high
Digestive,"Sunfeast,Farmlite",800g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","Refined Wheat flour (Maida) (35.2%), Refined Palm Oil, Wheat flour (Atta) (18.4%), Sugar, Wheat Bran (4.3%),  Liquid glucose, Raising agents [INS 500(ii), INS 503), INS 450(1), Maltodextrin, Milk solids, iodized Salt, Emulsifiers (Lecithin Energy(from Soyabean), Diacetyltartaric and fatty Protein ( acid esters of glycerol (from sunflower oil & palm oil), Mono - & di-glycerides of fatty acids (from palm oil)], Malt Extract (0.2%), Nature identical flavouring substances, Wheat fibre (0.03%), Flour treatment agent (INS 223) and Artificial flavouring (Vanilla).",474.0,20.2,10.1,68.4,16.3,6.2,7.7,451.7,,,0.07,0.1,13.9,4.0,e,1,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Crunchem,Balaji Wafers,72g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","POTATO (89%), EDIBLE VEGETABLE OIL (PALMOLEIN), EDIBLE COMMON SALT (0.4%).",554.0,32.9,15.7,53.4,0.8,7.2,7.7,385.0,,,,,,3.0,d,0,0,0,0,0,0,0,0,1.0,green,high,0.743,green,high,1.0,green,high,1.0,green,high,0.931,green,high,0.931,green,high,0.931,green,high,0.931,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Premium Fruit Bread,Mr Bakewell,400g,Staples & Grains,Breakfast Cereals & Muesli,"Vegetarian, Green Dot India","Refined Wheat Flour (Maida), Glazed Fruit Sugar, Edible Vegetable Fat, Yeast, Gluten, lodized Salt, Soya Flour,Milk Solids, Class II Preservative (INS 282), Improver (INS 1100 (1), 170(i)), Emulsifier (INS 481 (0)) and Antioxidant (INS 300), Spices & Condiments",285.0,3.6,2.3,57.0,10.2,,6.8,,,,,,,4.0,unknown,1,1,1,0,0,0,0,0,1.0,green,high,1.0,green,high,0.273,green,high,0.986,green,high,0.884,green,high,0.884,green,high,0.884,green,high,0.884,green,high,1.0,green,high,0.986,green,high,0.85,green,high
Coffee,House,50g,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Desi Cow Milk,Nandini,500ml,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India","Milk Solids, Vitamin A & Vitamin D.",69.0,4.1,2.7,4.8,4.8,0.0,3.3,50.0,,,,12.3,,1.0,unknown,0,1,0,0,0,0,0,0,1.0,green,high,0.579,green,high,1.0,green,high,1.0,green,high,0.42299999999999993,green,high,0.42299999999999993,green,high,0.42299999999999993,green,high,0.42299999999999993,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Complan Rich Chocolate Flavor,Complan,75g,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Vanilla Ice Cream,Hf Super,,Dairy,Dairy Desserts,"Vegetarian, Green Dot India","Milk Solids, Sugar, Permitted Emulsifier (INS-471) and Stabilizers (INS-407, INS-410, INS-412 & INS 466).",190.0,10.0,6.4,6.1,21.1,,4.0,65.0,,,,25.0,15.0,4.0,d,0,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Eggless Cake Rusk,Pankaj'S,,Staples & Grains,Breakfast Cereals & Muesli,"Vegetarian, Source of proteins, Green Dot India, High proteins","REFINED WHEAT FLOUR, BAKERY SHORTENING, EDIBLE VEGETABLE OIL (PALMOLEIN OIL), CANDIED FRUITS CUTS (9%), WHEY PROTEIN CONCENTRATE (5%), SKIMMED MILK POWDER, IODIZED SALT, RAISING AGENTS [INS 500 (ii), INS 341 (ii)) AND CLASS i PRESERVATIVE. CONTAINS ADDED PERMITTED NATURAL & SYNTHETIC FOOD En COLOURS (140, 127 AND ADDED ARTIFICIAL FLAVOURING Pro SUBSTANCE MIX FRUIT).",,,,,,,,,,,,,,4.0,unknown,1,1,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Thick Shake Chocolate Flavour,Godrej Jersey,180 ml,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","Milk solids, Sugar, Cocoa solids (1.4%), Stabilizers and Emulsifiers (INS 407, INS 412 & INS 471), Sequestrants (INS 331(iii) & INS 339(ii), lodized Salt, Nature Identical Flavouring Substanca (Chocolate)",109.0,3.0,2.4,17.3,16.8,,3.2,44.1,,,0.05,7.7,12.0,4.0,e,0,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,0.8960000000000001,green,high,0.8960000000000001,green,high,0.8960000000000001,green,high,0.8960000000000001,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Ghee,Modern Dairy,500ml,Dairy,Milk & Milk Variants,"Vegetarian, No preservatives, Green Dot India",Milk fat,,,,,,,,,,,,,,2.0,unknown,0,1,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Creamy Wafer Biscuits,Pickwick,,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Chekku Groundnut Oil,Ras,1 l,Pulses & Legumes,Lentils & Dals,"Vegetarian, Green Dot India",Groundnut Oil,899.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,0.0,0.0,,,c,0,0,0,0,0,0,0,0,0.0,amber,high,0.0,amber,high,0.6,green,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high
Cowpea Beans,,250g,Pulses & Legumes,Lentils & Dals,"Vegetarian, Green Dot India",Beans,,,,,,,,,,,,,,1.0,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Bhelbhatta,Simla,,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","Puffed Rice (Murmura), Chana Besan, Edible Oil, lodised Salt, Turmeric Powder, Chilly Powder, Roasted Poha, Groundnuts Roasted Split Gram, Khobra, Sugar, Dried Mango Powder, Chivda Masala, Chana Dal, Masur Dal and Other Spices.",520.0,27.1,,55.7,,,13.3,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.798,green,high,0.399,green,high,0.399,green,high,1.0,green,high,0.931,green,high,0.931,green,high,0.931,green,high,0.931,green,high,1.0,green,high,0.931,green,high,0.665,green,high
2020 Blue,Parle,150g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Moong Whole Unpolished,Goodlife,1 kg,Pulses & Legumes,Lentils & Dals,"Vegetarian, Green Dot India",Green Gram Beans(Moong),,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Dahi,Verka,,Dairy,Milk & Milk Variants,"Vegetarian, No preservatives, Green Dot India","Milk Solids,Active Lactic Culture",43.0,1.3,0.8,4.0,4.0,,3.7,66.3,,,,3.1,,1.0,a,0,1,0,0,0,0,0,0,1.0,green,high,0.511,green,high,1.0,green,high,1.0,green,high,0.41899999999999993,green,high,0.41899999999999993,green,high,0.41899999999999993,green,high,0.41899999999999993,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Campa Cola 2Ltr Pet,,,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","CARBONATED WATER, SUGAR, ACIDITY REGULATORS(E 338,E 331(i)), CAFFEINE(9.4 mg/100ml), COLOR(E 150d), PRESERVATIVE(E 211), NATURAL FLAVOURING SUBSTANCES",42.0,0.0,0.0,10.6,10.6,0.0,0.0,10.0,,,,,,4.0,e,0,0,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,0.818,green,high,0.42400000000000004,green,high,0.42400000000000004,green,high,0.42400000000000004,green,high,0.42400000000000004,green,high,1.0,green,high,0.93,green,high,1.0,green,high
Fuse,Cadbury,45g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","Centre Filling 72% - Peanuts (25%), Sugar, Interesterified Vegetable Fat, Liquid Glucose, Milk Solids, Hydrogenated Vegetable Oil, Cocoa Solids, Invert Sugar, Humectant (422), lodised Salt, Emulsifiers (322, 471), Flavours (Nature Identical and Artificial (Vanilla) Flavouring Substances); Milk Chocolate 28%-Sugar, Cocoa Butter, Milk Solids (4%), Lactose, Cocoa Solids, Fractionated Fat, Emulsifiers (442, 476), Flavours (Natural, Nature Identical and Artificial (Vanilla and Caramel) Flavouring Substances).",,,,,,,,,,,,,,4.0,unknown,0,1,0,0,0,1,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Shrikhand Mango,Milky Mist,250 g,Dairy,Milk & Milk Variants,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Sunflower Seeds,Jewel Farmer,200 g,Nuts & Seeds,Seeds & Seed Mixes,"Vegetarian, Green Dot India",Sunflower kernels,652.71,54.39,26.91,18.81,0.0,3.9,21.9,3.0,,,,,,1.0,d,0,0,0,0,0,0,0,0,1.0,green,high,0.891,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Milk Bikis,Britannia,67 g,Snacks,Fried Snacks & Namkeen,"Vegetarian, Green Dot India","WHEAT FLOUR (ATTA) (63%), SUGAR, REFINED PALM OIL, MILK PRODUCTS (3.4%) [SWEETENED CONDENSED PARTLY SKIMMED MILK & MILK SOLIDS), INVERT SUGAR SYRUP, RAISING AGENTS [503(ii) & 500(ii)], IODISED SALT, EMULSIFIERS [322(i), 471 & 481(i)], MINERALS**, NATURE IDENTICAL & ARTIFICIAL (MILK) FLAVOURING SUBSTANCES AND VITAMINS*.",471.7,18.0,8.8,72.0,23.4,5.3,8.3,287.0,,,,,22.5,4.0,e,1,1,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Orsl Plus Electrolyte Drink Orange,Johnson & Johnson,200 ml,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","Water, Sugars (Sucrose, Dextrose), Orange Juice (reconstituted), Sodium Citrate, Acidity Regulator (INS 330), Potassium Chloride, Sodium Chloride, Vitamin C, Antioxidant (INS 320),Taurine, Magnesium Sulphate and Calcium Lactate",50.0,0.0,0.0,12.0,12.0,,0.0,117.0,,,,,11.0,4.0,e,0,0,0,0,0,0,0,0,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,0.4800000000000001,green,high,0.4800000000000001,green,high,0.4800000000000001,green,high,0.4800000000000001,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Tomato Ketchup,Nestlé,200g,Condiments,Sauces & Ketchup,"Vegetarian, Green Dot India",,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Desertking Dates,Lion,250 g,Fruits,Dried Fruits,"Vegetarian, Green Dot India",Dates,,,,,,,,,,,,,,1.0,c,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Kaju 240,"Premia,Dmart",100 g,Nuts & Seeds,Raw Nuts,"Vegetarian, Green Dot India",Cashew nuts,,,,,,,,,,,,,,1.0,a,0,0,0,1,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Kaju 320,"Premia,Dmart",100 g,Nuts & Seeds,Raw Nuts,"Vegetarian, Green Dot India",Cashew nuts,,,,,,,,,,,,,,1.0,a,0,0,0,1,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Cashews,Vittal Balaji,500g,Nuts & Seeds,Raw Nuts,"Vegetarian, Green Dot India",Cashew nuts,570.0,46.0,9.0,33.0,7.0,5.0,15.0,,,,,,,1.0,unknown,0,0,0,1,0,0,0,0,1.0,green,high,1.0,green,high,0.9199999999999999,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high,1.0,green,high
Lemon Juice,Fruitaco,250ml,Beverages,Soft Drinks & Sodas,"Vegetarian, Green Dot India","Lemon Juice (99%), Water (1%), Class II Preservative (INS 224)",19.85,0.0,,4.88,3.2,,0.0,,,,,,,1.0,unknown,0,0,0,0,0,0,0,0,0.192,amber,high,0.32,green,high,0.0,amber,high,0.096,amber,high,0.12800000000000003,amber,high,0.12800000000000003,amber,high,0.12800000000000003,amber,high,0.12800000000000003,amber,high,0.192,amber,high,0.16,amber,high,0.16,amber,high
Chach Masala,Jimri,,Condiments,Sauces & Ketchup,"Vegetarian, Green Dot India","Common Salt, Black Salt, Acidity Regulator (E330), Coriander, Cumin, Anti-Caking Agent (E551), Asafoetida, Chilli Powder, Turmeric, Dry Ginger, Black pepper",32.0,1.7,,4.2,0.1,3.2,1.4,30.4,,,,,,4.0,not-applicable,0,0,0,0,0,0,0,0,1.0,green,high,0.244,amber,high,1.0,green,high,1.0,green,high,0.262,green,high,0.262,green,high,0.262,green,high,0.262,green,high,1.0,green,high,1.0,green,high,1.0,green,high
White Peas/Matar,Flipkart,1kg,Pulses & Legumes,Lentils & Dals,"Vegetarian, Green Dot India",White Peas,,,,,,,,,,,,,,,unknown,0,0,0,0,0,0,0,0,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low,0.02,amber,low
Refined Sunflower Oil,Priya,1l,Nuts & Seeds,Seeds & Seed Mixes,"Vegetarian, Green Dot India","Sunflower Oil (99.99%), Permitted Anti-Oxidants (INS 319) (0.01%)",900.0,99.99,12.0,0.0,0.0,,0.0,0.0,22.0,64.0,2.0,,,2.0,c,0,0,0,0,0,0,0,0,0.0,amber,high,0.0,amber,high,0.36,green,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high,0.0,amber,high
Chicken Masala,Priya,100g,Condiments,Sauces & Ketchup,"Vegetarian, Green Dot India","Coriander, Red Chillies, Turmeric, lodized Salt, Dry Curry Leaves, Black Pepper, Dry Garlic, Dry Ginger, Dry Onion, Mace, Fennel, Cassia Bark (Taj), Large Cardamom and Clove.",387.0,13.9,1.4,53.9,1.7,,11.5,2400.0,,,,,,1.0,not-applicable,0,0,0,0,0,0,0,0,1.0,green,high,0.5149999999999999,green,high,1.0,green,high,1.0,green,high,0.8729999999999999,green,high,0.8729999999999999,green,high,0.8729999999999999,green,high,0.8729999999999999,green,high,1.0,green,high,1.0,green,high,1.0,green,high
